price,cost,sales,ProfitMargin,inventory,DiscountPercentage,DeliveryDays,category,material,color,location,season,StoreType,brand,revenue
277.6,144.5,30,48,100,23,2,Bed,Plastic,Blue,Rural,Winter,Retail,BrandA,14549.9
428.3,282.3,8,34.1,158,12.5,8,Desk,Plastic,Brown,Rural,Summer,Retail,BrandA,3103.3
379.8,267.6,39,29.5,91,0.5,1,Sofa,Wood,White,Rural,Summer,Online,BrandA,6680
294,203.8,47,30.7,91,18.5,9,Bed,Metal,Green,Rural,Winter,Online,BrandA,6125.5
315.7,206.2,26,34.7,29,1.9,9,Desk,Glass,Red,Suburban,Summer,Retail,BrandC,9574.1
278.8,233,37,16.4,17,3.2,8,Table,Fabric,Red,Urban,Winter,Online,BrandA,11403.1
183.9,102.6,34,44.2,43,19.5,5,Bed,Plastic,Green,Urban,Fall,Online,BrandC,1295.3
304.3,213.7,7,29.8,154,9.4,5,Sofa,Metal,White,Rural,Summer,Online,BrandC,-3459.2
360,188.9,40,47.5,98,10.4,3,Chair,Wood,Red,Urban,Fall,Online,BrandC,10035.4
443,234.1,28,47.2,153,14.6,5,Table,Metal,White,Suburban,Fall,Retail,BrandA,945.3
336.3,245.4,39,27.1,120,29.4,4,Sofa,Glass,Black,Rural,Summer,Retail,BrandC,6887.8
392.5,285.1,39,27.4,114,29,1,Sofa,Metal,Green,Suburban,Spring,Online,BrandA,8549
122,103.9,28,14.9,59,12.5,9,Sofa,Glass,Black,Suburban,Spring,Retail,BrandC,10623.4
257.7,186.4,14,27.7,145,8,4,Table,Plastic,Red,Rural,Fall,Online,BrandA,1067
54.2,47.9,38,11.6,55,9.1,3,Sofa,Plastic,White,Suburban,Fall,Online,BrandB,3136.9
161,83.6,4,48.1,30,8.1,6,Chair,Glass,Black,Rural,Winter,Online,BrandB,8583.5
376.9,203.2,42,46.1,100,16,1,Bed,Fabric,Red,Suburban,Fall,Retail,BrandC,7966
496.3,256.9,18,48.2,58,18.2,5,Table,Plastic,Blue,Urban,Summer,Retail,BrandD,4183.8
94.6,54.3,44,42.6,123,14.7,7,Sofa,Fabric,Black,Urban,Spring,Retail,BrandD,856.2
230.7,165.3,48,28.4,129,12.2,2,Desk,Glass,Blue,Urban,Spring,Online,BrandB,1344.2
410,310.9,25,24.2,96,6.3,9,Bed,Glass,Blue,Rural,Spring,Retail,BrandC,8293.6
141.8,73.5,7,48.2,166,14.5,6,Table,Plastic,Brown,Suburban,Summer,Retail,BrandC,6666
299.8,263.3,38,12.2,188,10.2,2,Desk,Fabric,Red,Suburban,Winter,Online,BrandC,14454
379.9,317.9,28,16.3,106,16.3,8,Desk,Glass,Green,Urban,Summer,Online,BrandD,14819.8
327.2,202.4,5,38.1,190,20.3,8,Sofa,Plastic,White,Urban,Summer,Online,BrandB,-1864.4
134.6,71.5,3,46.9,17,19,1,Table,Glass,Red,Rural,Spring,Online,BrandC,-5318.8
209.9,119.2,44,43.2,144,13.9,1,Sofa,Metal,Brown,Rural,Summer,Retail,BrandB,19235.3
402.7,221.8,31,44.9,166,16.7,1,Chair,Metal,Brown,Suburban,Fall,Retail,BrandB,11475.3
299.4,164.5,47,45.1,70,8.6,4,Desk,Plastic,Black,Rural,Summer,Online,BrandA,4807.5
52.4,37,42,29.3,105,0.7,4,Chair,Glass,White,Rural,Spring,Online,BrandD,14984.8
392.5,234.8,20,40.2,53,18.8,8,Sofa,Plastic,Brown,Rural,Spring,Online,BrandB,5927.3
65.9,42.4,19,35.7,93,7.6,1,Bed,Wood,Green,Urban,Summer,Online,BrandA,-13579.8
385.6,345.4,48,10.4,75,20.1,3,Desk,Plastic,Red,Urban,Fall,Retail,BrandD,22066.2
141.1,109.2,11,22.6,34,22.4,1,Bed,Plastic,Green,Suburban,Fall,Online,BrandC,-10347.4
481.1,423.2,40,12,10,27.5,9,Table,Metal,Black,Rural,Spring,Online,BrandC,15399.2
215.6,120.1,3,44.3,60,28.7,9,Desk,Metal,Red,Urban,Fall,Retail,BrandA,4673.1
197.1,128.7,23,34.7,43,0.3,7,Chair,Glass,Black,Rural,Fall,Online,BrandC,7926.4
117,84.5,7,27.8,120,29.7,8,Bed,Plastic,White,Suburban,Winter,Online,BrandA,8356.1
187.5,99.5,23,46.9,67,20.5,1,Table,Plastic,White,Rural,Winter,Online,BrandA,8514.9
444.5,223,7,49.8,24,19.3,5,Desk,Glass,Green,Suburban,Fall,Online,BrandC,11793.9
498.4,382.8,46,23.2,175,0.5,2,Table,Fabric,Green,Suburban,Fall,Online,BrandD,22354.6
215.7,163.3,34,24.3,159,25.8,1,Chair,Glass,White,Urban,Winter,Retail,BrandA,3371.9
251.9,167.3,42,33.6,83,4.4,3,Desk,Metal,Blue,Rural,Winter,Retail,BrandD,8383.7
374.9,260.9,19,30.4,113,25.1,7,Table,Metal,White,Urban,Winter,Retail,BrandD,12202.5
448.8,299,9,33.4,131,0.5,1,Sofa,Plastic,Red,Rural,Spring,Retail,BrandA,823.3
316.9,161.5,48,49,165,19.4,2,Desk,Metal,Black,Rural,Spring,Online,BrandD,16499.3
226.2,143.4,18,36.6,190,13,2,Desk,Glass,White,Suburban,Winter,Online,BrandA,-759.2
235.7,134.5,41,42.9,174,6,4,Desk,Plastic,White,Suburban,Winter,Online,BrandC,4871.8
363,195.8,48,46.1,0,3.2,3,Desk,Glass,Brown,Rural,Winter,Online,BrandC,22784.5
51.5,45.4,45,11.7,130,13.2,3,Sofa,Glass,Black,Urban,Spring,Online,BrandC,4192.8
328.8,243.2,42,26,85,3.7,5,Chair,Plastic,Brown,Suburban,Spring,Online,BrandC,2501.2
210,166.2,25,20.9,61,14.6,3,Sofa,Fabric,Black,Suburban,Fall,Retail,BrandC,214.2
407.4,255.1,14,37.4,63,18.8,7,Sofa,Metal,Red,Rural,Summer,Online,BrandD,-8220.6
91.9,60.4,44,34.3,144,24.8,5,Table,Wood,Black,Rural,Fall,Online,BrandD,1160.5
314.7,187.2,25,40.5,125,20.4,4,Bed,Wood,Green,Suburban,Summer,Retail,BrandD,4898.4
266.4,143.6,19,46.1,104,2,3,Bed,Wood,White,Urban,Summer,Retail,BrandB,2593.1
339.1,193.8,39,42.8,61,9.2,4,Table,Metal,Black,Suburban,Summer,Online,BrandB,18035.7
79.2,64.9,15,18.1,34,8.6,2,Sofa,Fabric,Red,Rural,Fall,Retail,BrandA,3150.4
311,239.8,16,22.9,12,27.5,1,Table,Glass,Black,Suburban,Spring,Retail,BrandB,15939.2
302.7,217.6,27,28.1,162,26,3,Desk,Plastic,White,Rural,Spring,Online,BrandC,8715.2
302.3,208.6,40,31,42,11.1,2,Table,Fabric,Blue,Suburban,Spring,Online,BrandC,13511.8
321.6,279.4,10,13.1,129,2.1,1,Table,Wood,Black,Rural,Spring,Retail,BrandC,4507
354.4,187.5,4,47.1,183,26.8,1,Desk,Metal,Green,Rural,Fall,Retail,BrandA,-307.7
412.3,252.4,19,38.8,110,26.7,2,Bed,Metal,White,Urban,Winter,Retail,BrandA,2497.4
171.4,109.7,28,36,127,25.6,9,Desk,Plastic,Red,Rural,Summer,Retail,BrandA,2394.1
421.3,342.5,21,18.7,50,25.4,5,Chair,Glass,White,Suburban,Spring,Retail,BrandA,5658.5
274.2,246,47,10.3,181,14.4,9,Table,Fabric,Brown,Rural,Spring,Retail,BrandD,10560.2
84.7,50.5,14,40.4,143,5.3,8,Table,Fabric,Blue,Suburban,Fall,Online,BrandA,4302.3
76.4,64.9,33,15,145,14.3,6,Bed,Fabric,Red,Urban,Summer,Online,BrandA,3658.9
200.4,166.8,48,16.8,134,14.8,1,Sofa,Glass,Blue,Suburban,Spring,Retail,BrandB,5607.6
403.2,237.8,10,41,44,14.7,5,Desk,Glass,Blue,Urban,Winter,Retail,BrandD,-251.3
368.5,243.1,19,34,163,16.2,1,Sofa,Glass,Green,Urban,Spring,Online,BrandC,6990.5
404.9,268.8,30,33.6,168,7.7,7,Chair,Plastic,Black,Rural,Summer,Retail,BrandB,6573.7
282.8,252,22,10.9,41,11,8,Desk,Metal,Green,Urban,Winter,Online,BrandA,3403.1
248.1,142,3,42.8,134,13,8,Chair,Wood,Green,Suburban,Fall,Retail,BrandC,-2009.4
116.4,95.4,37,18,14,3.9,7,Chair,Glass,Brown,Urban,Winter,Retail,BrandC,16266
197.7,125.3,41,36.6,59,13.7,2,Chair,Metal,Green,Urban,Summer,Retail,BrandC,627
245.3,194.4,18,20.8,39,24.3,5,Desk,Glass,Red,Rural,Summer,Retail,BrandB,-621.2
89.9,60,11,33.2,164,24.8,4,Desk,Wood,Black,Suburban,Winter,Online,BrandD,-2034.9
149.3,109.2,48,26.9,193,12.4,5,Bed,Glass,Black,Urban,Spring,Online,BrandD,4020.7
319.2,265.9,2,16.7,111,15.6,9,Table,Metal,Red,Rural,Summer,Online,BrandC,5538.1
381.1,313.1,12,17.8,182,1,4,Sofa,Plastic,Green,Rural,Winter,Online,BrandA,3254.5
499.3,422.7,6,15.3,76,20.2,8,Sofa,Wood,Green,Suburban,Summer,Retail,BrandD,-4231.5
469.9,246.2,43,47.6,104,12.1,8,Chair,Metal,Blue,Rural,Spring,Online,BrandD,24907.7
339.2,263.5,40,22.3,106,13.4,2,Desk,Fabric,Blue,Urban,Spring,Online,BrandA,13071.3
239.6,133.2,44,44.4,121,26.2,6,Desk,Fabric,Brown,Rural,Winter,Online,BrandB,9880.6
336.3,224.1,29,33.4,79,13.9,5,Chair,Fabric,White,Suburban,Fall,Retail,BrandB,11655.1
403.5,290.3,30,28.1,124,0.6,2,Table,Plastic,Blue,Suburban,Fall,Retail,BrandA,5869.1
103.3,68.3,2,33.9,183,6.8,4,Sofa,Glass,Black,Rural,Spring,Retail,BrandB,158
234.5,166,9,29.2,171,14.3,7,Bed,Glass,Red,Urban,Fall,Retail,BrandC,5915.3
427.9,384.5,47,10.1,184,12.7,1,Table,Glass,Green,Rural,Spring,Retail,BrandD,14349.9
222.7,123.4,2,44.6,133,25.8,9,Desk,Plastic,White,Suburban,Fall,Online,BrandB,1863.8
307.3,236.7,29,23,31,16.3,1,Chair,Fabric,Blue,Rural,Spring,Online,BrandC,10180.9
314.5,207.1,33,34.2,107,20.7,5,Sofa,Glass,White,Rural,Summer,Online,BrandC,931.4
133,73.6,10,44.7,113,14.1,7,Chair,Plastic,Red,Urban,Winter,Online,BrandC,-4019.4
213,120,34,43.7,145,13.2,8,Desk,Plastic,Red,Rural,Winter,Retail,BrandC,-5136.9
200.5,176.4,44,12,67,13.4,2,Chair,Metal,White,Urban,Fall,Online,BrandC,8775.7
61.8,52.6,8,14.8,126,12.3,4,Sofa,Glass,White,Rural,Winter,Retail,BrandA,9858.2
60.9,52.5,37,13.7,134,16.2,2,Chair,Fabric,Brown,Rural,Fall,Retail,BrandD,-1572.1
424.3,380.4,33,10.3,113,7.5,4,Sofa,Wood,White,Urban,Spring,Online,BrandD,11985.4
172.9,100.9,47,41.7,7,26.7,6,Chair,Plastic,Green,Urban,Summer,Online,BrandA,11020
283.1,181.8,6,35.8,63,10,6,Chair,Metal,Black,Suburban,Winter,Online,BrandA,2858.4
184.4,141.6,44,23.2,134,4.4,2,Sofa,Wood,Blue,Urban,Summer,Online,BrandC,2887.2
473.3,328.3,40,30.7,40,2.9,4,Chair,Plastic,Blue,Rural,Winter,Online,BrandB,26015.4
166.7,111.2,45,33.3,39,0.4,4,Table,Metal,Blue,Suburban,Spring,Retail,BrandD,8457.2
243.4,156.5,19,35.7,2,12.7,1,Bed,Glass,White,Urban,Winter,Online,BrandB,2876
442.7,326.5,32,26.3,144,5.6,2,Table,Metal,White,Urban,Winter,Retail,BrandD,12622.7
428.9,313.2,27,27,193,0.7,3,Bed,Plastic,Brown,Suburban,Spring,Retail,BrandC,14458.6
133.8,75.5,1,43.5,109,15.6,5,Table,Glass,White,Rural,Fall,Online,BrandB,-2954.1
411.2,283.2,43,31.1,113,20.4,8,Bed,Fabric,Brown,Rural,Fall,Retail,BrandD,21932.4
256.2,184.8,33,27.9,111,2.6,6,Chair,Metal,Brown,Suburban,Spring,Retail,BrandD,14529.8
267.3,194.7,40,27.2,179,13.8,3,Sofa,Wood,Green,Rural,Fall,Retail,BrandC,9257.2
110.1,64.3,32,41.6,149,22.3,6,Sofa,Glass,Green,Urban,Winter,Retail,BrandB,3044.4
86.3,68.8,5,20.3,3,29.6,7,Desk,Glass,Green,Rural,Summer,Retail,BrandC,-3926.4
377.6,192.6,17,49,133,20,6,Bed,Fabric,Green,Urban,Spring,Online,BrandB,1947.3
273.4,175.5,8,35.8,165,7.4,6,Desk,Metal,Red,Rural,Winter,Online,BrandB,-3650.4
246.6,200.3,42,18.8,25,21.5,1,Desk,Wood,Green,Urban,Spring,Online,BrandD,7109.8
378.3,274.5,34,27.4,138,17.9,3,Bed,Fabric,Green,Suburban,Summer,Retail,BrandA,10866.1
394.5,238.5,9,39.6,16,6.4,7,Sofa,Metal,Green,Urban,Winter,Retail,BrandB,-4625.7
121.5,94.5,23,22.2,91,25.5,4,Bed,Wood,Brown,Rural,Winter,Online,BrandB,5525.7
324.6,236,35,27.3,30,12.8,4,Chair,Wood,Blue,Urban,Summer,Retail,BrandC,5549.9
110.9,90.8,7,18.2,162,28.9,7,Desk,Plastic,Blue,Rural,Summer,Retail,BrandB,2611.4
388.1,308.2,15,20.6,143,21.7,9,Desk,Wood,Blue,Rural,Fall,Retail,BrandB,8595.5
345.6,257.2,20,25.6,106,19.3,2,Bed,Metal,Black,Urban,Winter,Retail,BrandB,12111.2
480.5,334.1,25,30.5,145,21.9,9,Desk,Fabric,Red,Rural,Summer,Retail,BrandB,14872.5
81,44.8,3,44.7,110,14.3,3,Sofa,Fabric,Brown,Suburban,Summer,Online,BrandB,8491.4
75.7,45.8,46,39.6,100,15.2,6,Desk,Plastic,White,Rural,Winter,Online,BrandA,7030.9
177,118.2,24,33.2,111,25.5,4,Bed,Metal,Brown,Suburban,Fall,Retail,BrandD,4001.6
167.8,124.1,34,26,61,20.4,1,Sofa,Wood,Green,Suburban,Spring,Online,BrandB,2175.5
161.1,113.7,46,29.5,111,26.9,9,Sofa,Plastic,Blue,Rural,Fall,Online,BrandC,4820
457.8,281.7,22,38.5,154,26.7,6,Desk,Glass,Brown,Suburban,Summer,Retail,BrandC,15527.5
162.3,81.6,11,49.7,162,29.3,8,Bed,Metal,Red,Suburban,Spring,Online,BrandB,273.1
172.4,120.4,48,30.2,115,21,2,Desk,Plastic,Green,Urban,Spring,Online,BrandB,6510.3
391.7,240.6,8,38.6,172,15.1,7,Chair,Fabric,Black,Suburban,Fall,Retail,BrandB,10042.7
252.4,200.4,39,20.6,34,5,6,Chair,Plastic,White,Suburban,Spring,Online,BrandA,8185.2
399.5,203.6,43,49,27,21.2,2,Sofa,Glass,Green,Suburban,Summer,Retail,BrandD,9569.9
79.4,58.3,35,26.6,102,8.8,2,Desk,Metal,White,Suburban,Winter,Online,BrandC,8202.3
269.4,236.2,49,12.3,124,8.5,4,Chair,Plastic,Brown,Suburban,Winter,Online,BrandA,7942.9
65.1,37.1,46,43,101,7.2,4,Table,Wood,Green,Rural,Winter,Online,BrandA,4800.7
78.2,53.9,38,31.1,136,26.3,3,Chair,Metal,Black,Suburban,Fall,Online,BrandB,3335.4
457.9,245.7,8,46.3,142,26,8,Desk,Plastic,Brown,Rural,Winter,Retail,BrandD,4288
112.7,84.5,37,25,20,18.9,7,Desk,Plastic,Red,Rural,Winter,Retail,BrandB,-8719.4
289.6,208.6,27,28,51,14.2,2,Chair,Metal,White,Rural,Winter,Online,BrandC,10611.8
235,155.8,28,33.7,162,20.2,3,Desk,Fabric,White,Urban,Spring,Retail,BrandD,4955.6
206.3,146.2,40,29.1,96,18.2,9,Desk,Wood,Red,Urban,Spring,Retail,BrandB,9830.3
454.9,390.6,34,14.1,50,12.5,5,Table,Metal,White,Rural,Spring,Online,BrandC,16042.3
59.8,34.6,32,42.2,82,11.4,2,Sofa,Wood,Brown,Urban,Summer,Online,BrandA,3275.9
348.7,177.5,15,49.1,54,11.5,3,Desk,Wood,Blue,Suburban,Summer,Retail,BrandC,2644
483.5,408.4,44,15.5,76,17.7,8,Bed,Metal,Red,Rural,Summer,Retail,BrandC,15584.3
302.1,220.8,17,26.9,126,19.4,4,Sofa,Plastic,Black,Rural,Winter,Retail,BrandC,3866
471.6,403.8,33,14.4,171,13.6,2,Sofa,Fabric,Green,Rural,Spring,Retail,BrandD,14310.2
73.5,54.3,47,26.1,192,29.1,2,Bed,Wood,Green,Urban,Summer,Online,BrandA,331.1
238.5,196.5,46,17.6,92,2.5,6,Chair,Wood,Red,Urban,Fall,Retail,BrandD,15407.8
167.1,112.3,16,32.8,87,10.4,8,Table,Plastic,Blue,Urban,Spring,Retail,BrandA,755.6
378.9,303.1,29,20,79,12.6,7,Desk,Metal,Brown,Suburban,Winter,Retail,BrandB,4706.6
491.6,425.3,9,13.5,152,0.5,4,Chair,Fabric,Black,Urban,Spring,Online,BrandB,7378
165.4,120.6,33,27.1,91,11,2,Bed,Wood,Green,Rural,Winter,Retail,BrandC,14267.6
344.4,197.1,49,42.8,46,8.2,9,Table,Wood,Green,Urban,Summer,Retail,BrandC,9651.2
139.1,84.5,29,39.3,183,15.2,4,Table,Metal,Brown,Urban,Winter,Online,BrandD,2796
304.4,176.4,13,42.1,37,10.1,9,Table,Plastic,Blue,Urban,Winter,Online,BrandA,8877.3
258.8,154.9,21,40.1,138,21.8,5,Bed,Glass,White,Urban,Fall,Retail,BrandA,7099.5
487.4,303.4,21,37.7,194,15.3,7,Chair,Plastic,Red,Rural,Spring,Online,BrandA,11775.8
323.8,233.8,5,27.8,14,3.9,5,Desk,Wood,Blue,Urban,Winter,Retail,BrandC,1708.6
207.3,152.4,10,26.5,0,22.5,2,Table,Wood,Blue,Rural,Fall,Retail,BrandC,-11683.7
101.3,68,6,32.9,134,3,6,Table,Fabric,Blue,Urban,Fall,Online,BrandA,1879.2
118.1,88.1,13,25.4,0,25.2,7,Chair,Plastic,Blue,Suburban,Fall,Online,BrandC,3015.9
151.4,80.6,1,46.7,48,27.9,6,Table,Glass,White,Suburban,Summer,Online,BrandA,5738.3
162.9,87.2,20,46.5,95,9.7,3,Table,Fabric,Brown,Rural,Summer,Retail,BrandD,-811.4
432.8,246.1,47,43.1,156,27.8,8,Bed,Glass,Black,Rural,Winter,Online,BrandB,23103.2
302.6,214,46,29.3,25,23.8,3,Sofa,Fabric,Blue,Suburban,Spring,Retail,BrandA,9054.1
285.5,167.2,8,41.4,86,27.7,5,Chair,Plastic,Blue,Suburban,Summer,Online,BrandC,-761.1
101.7,62.3,10,38.7,172,20,9,Chair,Wood,Red,Urban,Summer,Retail,BrandD,-2790.5
437.1,288.5,9,34,92,7.1,5,Chair,Glass,Green,Suburban,Winter,Retail,BrandC,8887.1
375.3,309.5,49,17.5,101,26.8,7,Bed,Plastic,White,Rural,Winter,Online,BrandC,7973.5
80.5,40.7,41,49.5,70,5.5,7,Bed,Glass,Blue,Rural,Summer,Online,BrandC,6275.8
368.5,280,3,24,139,6.4,5,Desk,Plastic,Black,Suburban,Winter,Retail,BrandA,-3002.9
294.6,226.1,11,23.2,94,8.1,2,Bed,Fabric,Black,Rural,Fall,Online,BrandD,2756.2
86.8,71.1,12,18.1,159,9.1,5,Chair,Plastic,Black,Urban,Winter,Online,BrandA,-6677
256.2,223.7,10,12.7,117,15.4,7,Desk,Fabric,Red,Urban,Fall,Online,BrandB,6093.8
268.1,136.2,25,49.2,147,21.4,7,Sofa,Wood,Black,Suburban,Summer,Online,BrandA,4518
124.6,70,49,43.9,118,27.8,4,Table,Fabric,Brown,Rural,Spring,Online,BrandB,7196
475.6,406.4,49,14.6,50,2.7,1,Table,Metal,Red,Suburban,Fall,Online,BrandD,21789.8
432.5,295.6,25,31.7,80,28.6,6,Desk,Wood,White,Rural,Spring,Online,BrandD,10355.3
351.1,254.8,11,27.4,35,27.6,3,Sofa,Plastic,Black,Rural,Summer,Retail,BrandA,2563.8
258,197.5,36,23.5,66,1.6,5,Table,Plastic,Green,Rural,Winter,Online,BrandA,12841.9
235.3,181.6,39,22.8,128,10.8,4,Desk,Metal,Blue,Urban,Fall,Retail,BrandC,10853.5
342.9,299.3,26,12.7,113,24.4,2,Bed,Plastic,White,Rural,Fall,Online,BrandB,7722.5
295.4,265.5,14,10.1,154,18.4,7,Chair,Wood,Brown,Urban,Summer,Retail,BrandC,-1123.4
78,61.5,39,21.2,110,23.4,5,Sofa,Wood,Green,Rural,Summer,Retail,BrandC,144.7
280.6,172.6,40,38.5,167,21.6,7,Table,Fabric,White,Suburban,Winter,Online,BrandD,4942.6
412.9,351.7,1,14.8,141,14.9,9,Chair,Glass,Brown,Urban,Spring,Online,BrandA,7494.8
256.7,133.4,4,48,99,1.2,4,Desk,Plastic,Black,Urban,Fall,Online,BrandD,4915.7
73.4,43.5,30,40.8,196,17.5,5,Table,Metal,White,Urban,Spring,Online,BrandA,2004.3
403.8,346.9,12,14.1,108,1.5,9,Chair,Wood,White,Suburban,Fall,Retail,BrandD,1964.6
140.6,84.7,35,39.8,119,18.1,4,Bed,Wood,White,Urban,Fall,Retail,BrandD,81.3
166.4,97.9,13,41.2,78,24,5,Sofa,Wood,Red,Suburban,Winter,Online,BrandD,2255.9
124.1,68.9,31,44.5,133,17.6,5,Desk,Glass,Green,Rural,Fall,Retail,BrandB,12388.5
198.6,167.6,38,15.6,160,29.9,8,Table,Glass,Brown,Rural,Fall,Online,BrandD,5319.1
390.5,273.4,43,30,182,13.7,4,Bed,Plastic,Black,Suburban,Summer,Retail,BrandB,20506.1
283.7,218.5,23,23,18,22.5,4,Sofa,Metal,Blue,Urban,Winter,Online,BrandD,6438
142.2,84.7,4,40.4,126,20,7,Sofa,Glass,Black,Urban,Summer,Retail,BrandA,3267.8
445,357.5,16,19.7,28,29.7,5,Bed,Fabric,Black,Suburban,Fall,Online,BrandB,2623
445.8,358.4,7,19.6,188,21.4,6,Table,Glass,Red,Rural,Winter,Retail,BrandA,1467.6
441.8,276.1,22,37.5,197,4.9,6,Sofa,Wood,Red,Suburban,Fall,Online,BrandA,5086.5
157.5,104.6,29,33.6,23,28.7,6,Desk,Metal,White,Urban,Winter,Online,BrandA,4780.3
253.1,147.8,11,41.6,150,20,5,Chair,Plastic,Black,Urban,Spring,Retail,BrandB,1008.9
493.3,439.3,33,10.9,9,1.8,5,Desk,Glass,Green,Urban,Spring,Retail,BrandC,17786.8
397.4,301.3,29,24.2,181,19.7,9,Sofa,Wood,Red,Urban,Winter,Retail,BrandB,4325.2
62.2,54.4,39,12.6,104,26.5,8,Chair,Fabric,Brown,Rural,Fall,Retail,BrandC,4062.5
79.3,49.3,12,37.9,168,17.3,4,Bed,Fabric,Red,Rural,Winter,Retail,BrandB,1631.8
258.8,210.3,7,18.7,176,10.6,7,Chair,Plastic,Green,Rural,Fall,Online,BrandD,2303.4
459.2,370.2,39,19.4,144,24.6,8,Chair,Plastic,Red,Urban,Spring,Retail,BrandC,15443.7
292.4,227.1,42,22.3,183,23.5,9,Chair,Glass,Green,Urban,Fall,Retail,BrandD,8210.3
274,242.9,48,11.4,172,16.3,5,Sofa,Plastic,Blue,Urban,Summer,Retail,BrandC,30039.1
97.5,64.1,26,34.3,157,4.6,3,Table,Wood,Green,Suburban,Spring,Retail,BrandB,4758.9
345.6,190.8,40,44.8,171,7.5,4,Sofa,Wood,Blue,Urban,Summer,Online,BrandB,13306.9
420,322.8,9,23.1,54,22.2,6,Table,Wood,Brown,Rural,Spring,Online,BrandC,6652.1
221.2,175.1,41,20.8,146,24.2,5,Bed,Glass,White,Rural,Spring,Online,BrandD,4269.4
399,291.3,34,27,156,8.4,9,Bed,Glass,White,Rural,Summer,Online,BrandA,9658.4
484,282.1,45,41.7,1,11,3,Bed,Plastic,Red,Suburban,Winter,Retail,BrandC,23378
141.7,99.4,13,29.8,163,2.3,2,Bed,Glass,Green,Rural,Fall,Online,BrandC,6244.9
285.5,178.4,36,37.5,146,21.4,6,Bed,Wood,Red,Suburban,Spring,Online,BrandD,14036.8
179.2,120.3,25,32.9,134,0.1,7,Desk,Metal,Green,Suburban,Fall,Retail,BrandA,-2650.4
406.8,308.4,24,24.2,153,1.4,5,Sofa,Wood,Red,Suburban,Spring,Retail,BrandC,8994.6
309.9,247.3,44,20.2,110,0.1,1,Table,Metal,White,Urban,Fall,Retail,BrandA,15266.7
335.6,199,17,40.7,37,19.4,3,Bed,Plastic,Brown,Urban,Spring,Retail,BrandA,8201.8
409.1,270.9,2,33.8,130,12.5,3,Desk,Fabric,White,Rural,Winter,Retail,BrandB,3348.6
228.2,138.7,13,39.2,101,8.9,4,Desk,Glass,Red,Rural,Spring,Retail,BrandD,-1553.8
461.8,267.6,31,42.1,193,27.4,6,Desk,Glass,Green,Suburban,Winter,Online,BrandC,12969.6
289.9,235.8,29,18.7,94,5.8,5,Sofa,Wood,Black,Urban,Spring,Online,BrandC,9526
121.1,104.6,28,13.6,91,11.7,1,Bed,Wood,Brown,Rural,Fall,Retail,BrandA,4586.8
363.2,235.4,27,35.2,70,28.2,6,Desk,Metal,Green,Rural,Summer,Online,BrandC,1557
407,325.8,15,20,170,12.8,9,Desk,Glass,Red,Urban,Spring,Retail,BrandA,650
192.5,165.4,31,14.1,189,16.6,1,Bed,Plastic,Green,Suburban,Spring,Retail,BrandC,14036.7
435.7,365.3,40,16.2,198,2.4,8,Sofa,Wood,Blue,Rural,Winter,Online,BrandD,21939.7
457.8,262.4,15,42.7,23,23.7,8,Desk,Glass,Green,Rural,Fall,Online,BrandC,4923.9
174.6,154.1,33,11.8,166,12.7,3,Table,Fabric,White,Urban,Winter,Online,BrandA,4801.8
492.6,320.5,20,34.9,67,24,9,Chair,Metal,White,Urban,Fall,Online,BrandA,18599.9
113.3,72,42,36.4,127,7.6,8,Chair,Wood,Blue,Suburban,Fall,Online,BrandC,4623.7
140.9,74,12,47.5,92,12.7,3,Chair,Wood,Brown,Suburban,Winter,Retail,BrandC,892.6
132.9,92.3,37,30.6,43,23.6,5,Sofa,Plastic,Green,Rural,Summer,Online,BrandA,-210
452.3,245.9,9,45.6,132,29.2,3,Desk,Wood,Brown,Suburban,Fall,Online,BrandB,1713
344.4,206.5,23,40.1,54,1.8,5,Chair,Glass,Black,Rural,Summer,Retail,BrandB,-634
118.5,74.2,8,37.3,157,24.4,9,Chair,Glass,Green,Rural,Winter,Online,BrandC,3320.6
248.2,204.4,32,17.7,28,9,4,Bed,Glass,White,Urban,Summer,Online,BrandD,13520.7
326.9,277.9,48,15,153,16.5,6,Desk,Fabric,White,Rural,Fall,Online,BrandC,19450
87.6,54.4,14,37.9,153,8.7,3,Desk,Fabric,Brown,Urban,Winter,Online,BrandD,-2393.2
447.1,377.1,27,15.7,36,18.4,3,Bed,Wood,Red,Rural,Summer,Online,BrandC,-1623.6
411.6,347,25,15.7,114,10.6,5,Desk,Fabric,White,Rural,Winter,Retail,BrandA,10894.7
277.3,223.5,13,19.4,180,10,8,Table,Fabric,Red,Rural,Winter,Online,BrandC,9838.1
485.2,271.1,21,44.1,157,1.1,8,Sofa,Plastic,White,Suburban,Summer,Online,BrandD,2052.7
238,184.7,45,22.4,2,4.4,3,Bed,Fabric,White,Suburban,Fall,Retail,BrandD,8369.5
492.9,432.7,31,12.2,121,27.5,8,Chair,Metal,Black,Urban,Fall,Online,BrandC,12862
350.6,271,37,22.7,42,30,8,Desk,Metal,Red,Rural,Fall,Retail,BrandC,4881
335.6,212.3,48,36.7,6,23.4,3,Table,Metal,Red,Urban,Fall,Retail,BrandB,3696.1
124.7,87.3,43,30,124,8.6,2,Table,Wood,White,Urban,Spring,Retail,BrandC,1181.4
446.9,338.9,5,24.2,48,12.1,2,Sofa,Glass,Red,Rural,Winter,Online,BrandC,-880.9
